User ID,Vehicle Model,Battery Capacity (kWh),Charging Station ID,Charging Station Location,Charging Start Time,Charging End Time,Energy Consumed (kWh),Charging Duration (hours),Charging Rate (kW),Charging Cost (USD),Time of Day,Day of Week,State of Charge (Start %),State of Charge (End %),Distance Driven (since last charge) (km),Temperature (°C),Vehicle Age (years),Charger Type,User Type,Charge Status,Charge Difference
User_471,Nissan Leaf,129.52415942251062,Station_469,San Francisco,20/1/24 14:00,20/1/24 15:12,65.45087828663634,3.919259958790603,47.44351917,11.05758726245597,Evening,Saturday,17.565958896665308,99.94081726,117.8599335482961,10.837702741330595,0,DC Fast Charger,Long-Distance Traveler,Correct,82.37485837
User_472,Hyundai Kona,85,Station_342,San Francisco,20/1/24 15:00,20/1/24 16:43,46.92333914698138,2.219335715828513,38.70199053243804,16.961006220787354,Night,Wednesday,48.05600170043939,81.16068391004717,129.32515921274717,11.796331097082197,6,Level 2,Casual Driver,Correct,33.10468221
User_475,Chevy Bolt,100,Station_306,San Francisco,20/1/24 18:00,20/1/24 19:39,57.859669994397166,3.1047758548325763,40.17499281083346,36.943770351915546,Evening,Wednesday,43.72609898965084,96.35537303727936,129.61277558790152,-7.462385444,5,Level 1,Long-Distance Traveler,Correct,52.62927405
User_476,Hyundai Kona,85,Station_478,Los Angeles,20/1/24 19:00,20/1/24 21:39,25.892596490424456,2.5747030476463624,23.43530217692562,36.64684726237189,Evening,Wednesday,36.57910927172929,44.08637268371391,75.87400701763998,-6.698703624,6,Level 1,Casual Driver,Correct,7.507263412
User_477,BMW i3,50,Station_167,Los Angeles,20/1/24 20:00,20/1/24 22:03,65.89861180142826,2.155199155869485,39.459358758943125,10.077642639295354,Morning,Monday,73.79002998161442,95.28862889,161.19607009381224,26.153668674740423,3,Level 2,Commuter,Correct,21.4985989
User_479,Hyundai Kona,3.8385180739985976,Station_216,Chicago,20/1/24 22:00,20/1/24 23:01,18.869451407961307,3.9854596060069554,44.01084818756358,13.00840517247886,Morning,Wednesday,58.04787058173361,66.32789090836553,185.6466636485599,-9.970262098,5,DC Fast Charger,Casual Driver,Correct,8.280020327
User_480,Hyundai Kona,78.84320420925265,Station_343,New York,20/1/24 23:00,21/1/24 1:15,77.34671417127635,1.8165242448030536,7.851894641,37.60901008780434,Morning,Tuesday,63.62122758,82.11490616846856,152.25986699080715,-5.390181108,7,Level 2,Casual Driver,Correct,18.49367859
User_481,Tesla Model 3,100,Station_135,New York,21/1/24 0:00,21/1/24 2:53,31.73110320047439,2.648982934,68.54260187297076,16.74899045179705,Morning,Thursday,39.60719965721378,85.42662634465816,107.6823950190376,-9.303116064,1,Level 1,Commuter,Correct,45.81942669
User_482,BMW i3,100,Station_393,San Francisco,21/1/24 1:00,21/1/24 4:53,41.27067550637497,3.4909127560735143,6.792363387650859,27.60932373685189,Morning,Friday,10.86844432855906,72.77003285819575,244.03178287529255,-8.037420442,1,DC Fast Charger,Long-Distance Traveler,Correct,61.90158853
User_483,Nissan Leaf,75,Station_129,Houston,21/1/24 2:00,21/1/24 2:30,41.95057477332522,1.020998813824791,39.25700470430688,21.597698150736537,Evening,Monday,89.07810182357422,96.16384199258748,44.225821881158815,11.050774885480116,7,DC Fast Charger,Commuter,Correct,7.085740169
User_484,Hyundai Kona,85,Station_410,San Francisco,21/1/24 3:00,21/1/24 4:41,46.412062022825936,0.851404002,28.155322376505964,32.592705472440954,Morning,Wednesday,19.463911203257716,67.77212935880982,87.22398823104606,-6.860000384,5,Level 1,Long-Distance Traveler,Correct,48.30821816
User_485,Tesla Model 3,75,Station_422,New York,21/1/24 4:00,21/1/24 7:25,21.409576368254193,2.688747405717744,24.625701062345183,14.897692184378757,Morning,Tuesday,33.347001876837226,84.36688507744745,86.90488109479675,29.298692119115714,7,Level 1,Commuter,Correct,51.0198832
User_486,Chevy Bolt,100,Station_294,Los Angeles,21/1/24 5:00,21/1/24 6:19,54.99600399457137,1.2462496848105056,23.093104580170714,36.96799540053725,Morning,Tuesday,57.08432709765952,88.92940041903762,11.215519610305956,3.2442471291325976,7,DC Fast Charger,Casual Driver,Correct,31.84507332
User_487,Tesla Model 3,100,Station_246,Chicago,21/1/24 6:00,21/1/24 8:50,7.739028453603041,2.1044905591572047,36.45383942466944,15.488292335673664,Evening,Saturday,77.5878565,99.58403256,100.9930656,-9.733171954,6,Level 2,Casual Driver,Correct,21.99617605
User_488,Chevy Bolt,62,Station_189,Houston,21/1/24 7:00,21/1/24 7:44,11.48343148800489,3.621537943128784,21.479901891293174,13.026780016677543,Night,Friday,35.535016809907276,91.07521077036716,267.40126313418483,-9.305817015,0,DC Fast Charger,Long-Distance Traveler,Correct,55.54019396
User_490,Nissan Leaf,100,Station_86,Chicago,21/1/24 9:00,21/1/24 12:21,27.61163115157696,2.1747180096332643,41.06408281007833,5.519114485910332,Evening,Sunday,27.55212637,68.84943482879109,95.48346782769497,34.20946138998912,6,Level 1,Casual Driver,Correct,41.29730846
User_491,Tesla Model 3,85,Station_44,Houston,21/1/24 10:00,21/1/24 10:37,15.254170728009932,3.3084640051254612,6.762530033811055,1.6408028431791564,Evening,Thursday,42.74181829169473,88.23131388421965,263.8277791210288,-2.25831715,5.166465086368807,Level 1,Commuter,Correct,45.48949559
User_492,Hyundai Kona,85,Station_330,Houston,21/1/24 11:00,21/1/24 12:43,45.06853330402873,1.7125795757007114,41.033115138608146,7.398448665378677,Night,Sunday,51.66193909108173,92.05776182737962,76.48391316423336,37.01416735411192,6,Level 1,Long-Distance Traveler,Correct,40.39582274
User_493,BMW i3,100,Station_375,New York,21/1/24 12:00,21/1/24 13:15,10.155212817693824,1.5201044618026391,41.18046160227635,6.571259003104723,Morning,Saturday,28.835198378086417,76.29684375070215,156.08425441646537,7.541240675992974,1,Level 2,Commuter,Correct,47.46164537
User_494,Tesla Model 3,75,Station_446,Los Angeles,21/1/24 13:00,21/1/24 14:38,54.99770543084315,3.4786292848725786,34.58457236976521,36.061237324988205,Morning,Wednesday,42.69807426210118,60.69092056799536,2.9083692951652194,22.32525036030907,1,DC Fast Charger,Commuter,Correct,17.99284631
User_495,Hyundai Kona,75,Station_378,Houston,21/1/24 14:00,21/1/24 16:23,64.87047474097292,3.233908961731549,38.98816936527054,5.197590769591839,Night,Tuesday,26.65071179350475,56.36477070018802,90.13480940146296,27.33409428258677,4,Level 1,Casual Driver,Correct,29.71405891
User_496,Tesla Model 3,50,Station_390,Houston,21/1/24 15:00,21/1/24 17:56,25.13233553126914,1.899860256838659,16.20549350507357,32.61585546839829,Night,Monday,25.684348116376185,94.52863671218913,127.43001739522587,40.25549685924228,4,Level 1,Commuter,Correct,68.8442886
User_497,Chevy Bolt,100,Station_145,Chicago,21/1/24 16:00,21/1/24 19:15,14.462719261155256,3.400121467770743,44.04035430259583,18.413272054319847,Afternoon,Thursday,14.151779294810476,64.60719261026487,55.74477858323473,1.7816978525239922,2,Level 1,Long-Distance Traveler,Correct,50.45541332
User_498,Tesla Model 3,100,Station_51,New York,21/1/24 17:00,21/1/24 19:32,79.41814361458415,2.448882988088648,40.53974347421139,21.02559182603512,Morning,Wednesday,41.24381173795679,60.46037412094381,54.66136458981261,-0.38038682,6,DC Fast Charger,Casual Driver,Correct,19.21656238
User_499,Tesla Model 3,75,Station_242,San Francisco,21/1/24 18:00,21/1/24 20:48,44.418453054668134,2.3443707303892207,19.663022523683978,6.185543108,Evening,Saturday,22.97712852618256,94.85638958345972,116.4205311,36.38826993443427,2,Level 1,Long-Distance Traveler,Correct,71.87926106
User_500,Tesla Model 3,104.91720077254024,Station_294,New York,21/1/24 19:00,21/1/24 21:26,74.02042766018057,2.686048358029112,31.703436019536827,16.62835456572774,Evening,Friday,37.01027816622928,80.97290503288538,171.66196515906168,17.890667690753563,5,DC Fast Charger,Long-Distance Traveler,Correct,43.96262687
User_501,BMW i3,85,Station_408,San Francisco,21/1/24 20:00,21/1/24 21:12,36.50542214391232,2.2555252746725967,11.40879036693086,18.47198201698827,Morning,Saturday,70.62591952243636,79.48964999225626,272.2977116361246,11.102328786021516,5,Level 2,Long-Distance Traveler,Correct,8.86373047
User_502,Tesla Model 3,50,Station_51,Los Angeles,21/1/24 21:00,21/1/24 21:49,39.067086785515194,3.869592051198957,16.674739845440627,18.39949875525578,Night,Wednesday,76.15030562077015,88.85898881746061,110.6957634034999,18.617459121913196,5,Level 1,Long-Distance Traveler,Correct,12.7086832
User_503,Hyundai Kona,50,Station_266,Los Angeles,21/1/24 22:00,22/1/24 0:57,63.79396886506549,0.780726977,25.33774294986998,18.773004704565743,Afternoon,Saturday,35.17374581690467,92.89712659,208.10499278757257,22.736710448285702,2,Level 2,Commuter,Correct,57.72338077
User_504,Chevy Bolt,85,Station_120,Houston,21/1/24 23:00,21/1/24 23:50,67.45124177150385,0.8496021129916236,45.01922284159334,28.342279046305563,Evening,Friday,36.067742431259035,61.52733401108259,277.48917187603246,20.70521874101495,0,DC Fast Charger,Casual Driver,Correct,25.45959158
User_505,Chevy Bolt,62,Station_200,Los Angeles,22/1/24 0:00,22/1/24 1:51,56.888515995947614,3.002854685668635,4.866182245217335,28.253769518315583,Afternoon,Wednesday,24.393135728855853,64.47087617102001,153.07364355191757,29.95583091727802,4,Level 2,Commuter,Correct,40.07774044
User_506,Tesla Model 3,75,Station_405,Houston,22/1/24 1:00,22/1/24 2:26,21.819378736342376,1.9892515706143985,25.603799331857445,34.257801575049726,Evening,Monday,77.21863836,96.77280778,199.5727451903281,38.08420737879896,7,Level 1,Casual Driver,Correct,19.55416942
User_507,BMW i3,62,Station_248,New York,22/1/24 2:00,22/1/24 5:27,47.01289216755188,1.666889947193717,32.35176075,5.890131947667906,Evening,Sunday,27.334576091679416,82.10819943528537,18.72980948047723,15.723862443784828,6,Level 2,Commuter,Correct,54.77362334
User_508,BMW i3,75,Station_70,Los Angeles,22/1/24 3:00,22/1/24 4:43,73.61974524719619,3.512410977008963,25.276272098020304,24.753246131106707,Morning,Thursday,36.21438191699346,85.98415765413446,253.84601558086376,36.15884522,2,Level 2,Casual Driver,Correct,49.76977574
User_509,Hyundai Kona,85,Station_341,New York,22/1/24 4:00,22/1/24 6:07,42.69140537961698,1.4921370266885217,35.502603961262636,23.10830642087077,Evening,Saturday,44.34311602407615,55.36454732459735,152.25986699080715,5.844455953107511,3,Level 2,Long-Distance Traveler,Correct,11.0214313
User_510,Tesla Model 3,51.40198311559624,Station_57,New York,22/1/24 5:00,22/1/24 8:03,41.943586371262185,2.5369563233262555,11.336239337835234,23.053073558291775,Afternoon,Friday,18.607075567989952,79.10217892402866,192.78226018843452,-0.309294277,3,Level 2,Long-Distance Traveler,Correct,60.49510336
User_511,Chevy Bolt,50,Station_382,Los Angeles,22/1/24 6:00,22/1/24 9:07,37.16292615,2.5098001501468183,16.71357046527665,34.25723802,Afternoon,Monday,43.85212940109913,85.03959004546304,177.96993909111302,26.515870835747123,7,Level 2,Commuter,Correct,41.18746064
User_512,BMW i3,75,Station_39,New York,22/1/24 7:00,22/1/24 10:50,34.66100210237426,3.1763189433023564,20.939420194012936,8.045236856,Morning,Tuesday,27.062953435914476,96.57329293,207.7363874429275,5.413055945134586,2,DC Fast Charger,Commuter,Correct,69.51033949
User_513,Tesla Model 3,99.53686936635634,Station_472,Los Angeles,22/1/24 8:00,22/1/24 10:19,42.69140537961698,1.815589987827488,24.304632624345277,28.013446214398726,Evening,Monday,61.02753439101815,94.54026869,33.45416754010873,37.88852119458997,5,DC Fast Charger,Long-Distance Traveler,Correct,33.51273429
User_514,BMW i3,174.40966768940154,Station_289,Los Angeles,22/1/24 9:00,22/1/24 11:24,8.891155819549416,2.8843947056540618,48.73579805836498,8.586459321,Afternoon,Monday,45.45218187639201,52.39898306058275,152.25986699080715,25.214672434636334,4,Level 1,Commuter,Correct,6.946801184
User_515,BMW i3,62,Station_443,Los Angeles,22/1/24 10:00,22/1/24 13:08,29.379323254386147,3.713389685661965,9.761640088024611,38.970252931918765,Night,Monday,53.306406203657275,57.51641753,269.37707955527657,26.351977889667808,7,DC Fast Charger,Commuter,Correct,4.210011325
User_518,Hyundai Kona,62,Station_220,Chicago,22/1/24 13:00,22/1/24 16:38,16.080974332847084,3.2688994137050384,36.72813141128639,69.40774319393012,Afternoon,Thursday,12.688739217031737,82.08507354680322,208.89953672695228,38.07846357748428,0,DC Fast Charger,Casual Driver,Correct,69.39633433
User_519,Hyundai Kona,75,Station_313,Los Angeles,22/1/24 14:00,22/1/24 17:38,7.557567403210105,1.5006720163824252,43.23390652289862,28.52468580224395,Night,Monday,17.754276035274597,99.07140402400482,22.22200644715266,39.70275936848749,3,Level 1,Commuter,Correct,81.31712799
User_521,BMW i3,85,Station_352,Houston,22/1/24 16:00,22/1/24 17:47,60.12372287224216,2.969014435,30.659343811920305,19.627277197012234,Night,Friday,30.09851054515697,86.75793989597003,205.5531188351665,34.63224698985543,6,DC Fast Charger,Long-Distance Traveler,Correct,56.65942935
User_522,Tesla Model 3,85,Station_460,Los Angeles,22/1/24 17:00,22/1/24 20:45,67.93942571536539,1.2230618926040728,17.89966430419242,0.3070854525009296,Afternoon,Thursday,46.180880806019246,57.467665544543586,109.00880040885484,5.543129286631091,3,Level 2,Long-Distance Traveler,Correct,11.28678474
User_523,BMW i3,50,Station_304,Los Angeles,22/1/24 18:00,22/1/24 19:59,70.04034616527528,2.9342655260543493,32.410287611863005,16.576540052015517,Night,Sunday,19.340322880931105,87.55060863775552,149.70578317047477,-1.336590181,7,Level 1,Long-Distance Traveler,Correct,68.21028576
User_524,Chevy Bolt,85,Station_298,Chicago,22/1/24 19:00,22/1/24 21:20,68.55546011969274,0.6207460883241752,6.326355675537149,13.365617634727815,Night,Wednesday,19.19586417,69.22304946268947,40.61263817128683,-7.031217903,0.9177196405838852,Level 2,Casual Driver,Correct,50.02718529
User_525,Hyundai Kona,75,Station_283,San Francisco,22/1/24 20:00,22/1/24 22:21,36.56579373074047,1.591615524315486,46.26542306507794,23.289947298874967,Night,Tuesday,58.62796231923209,66.00498834158871,152.25986699080715,6.774915909691412,1.8060796366764589,Level 1,Casual Driver,Correct,7.377026022
User_526,BMW i3,100,Station_74,San Francisco,22/1/24 21:00,22/1/24 23:12,20.45364201596675,0.9197906435013752,26.50464266178465,9.318802731363286,Evening,Tuesday,57.960786353751544,73.66118680530789,200.1795138076923,7.501798525313916,1,DC Fast Charger,Commuter,Correct,15.70040045
User_527,Hyundai Kona,100,Station_110,Los Angeles,22/1/24 22:00,23/1/24 0:54,9.716946683936513,2.3680969327218273,43.55543394226943,25.71904075066204,Afternoon,Saturday,17.34015102606766,75.07974999789877,100.95890850691092,5.937826145838496,4,Level 2,Long-Distance Traveler,Correct,57.73959897
User_528,Tesla Model 3,62,Station_180,New York,22/1/24 23:00,22/1/24 23:48,61.68434321639767,0.6743009901303187,13.412801608882669,29.840734726488986,Night,Monday,86.66804504011142,87.83956713726477,277.8175211737991,37.44001253981505,6,Level 1,Commuter,Correct,1.171522097
User_529,Hyundai Kona,62,Station_426,Houston,23/1/24 0:00,23/1/24 3:28,28.578878080059383,0.9772797884793448,18.89050926115035,36.55775619079015,Afternoon,Wednesday,25.487878220389383,91.46611949979288,268.4562979471927,17.67509365493429,3,DC Fast Charger,Long-Distance Traveler,Correct,65.97824128
User_530,Hyundai Kona,62,Station_32,Houston,23/1/24 1:00,23/1/24 2:39,21.13404477845307,3.898518142738747,32.29204570108007,10.727151242021655,Night,Sunday,44.714215157000595,79.20117923596027,72.35376169,-1.212120196,5,Level 2,Long-Distance Traveler,Correct,34.48696408
User_531,Nissan Leaf,85,Station_234,New York,23/1/24 2:00,23/1/24 3:32,46.766044261097434,0.8976082931589286,1.4725491393748178,36.69891780197888,Morning,Tuesday,18.361941725144952,58.12952778906229,122.10471099931809,6.270019136181286,7,DC Fast Charger,Commuter,Correct,39.76758606
User_532,Nissan Leaf,87.48862386841733,Station_282,Los Angeles,23/1/24 3:00,23/1/24 4:44,17.759774553770676,2.7152626249039615,42.822405097963895,29.865253288430424,Morning,Sunday,17.018773150471347,77.27513131934126,175.12476057983207,28.11987387730742,0,DC Fast Charger,Casual Driver,Correct,60.25635817
User_533,Nissan Leaf,50,Station_25,Houston,23/1/24 4:00,23/1/24 7:57,79.39006382394219,2.714307815753389,19.137789169043728,21.852678261217125,Morning,Saturday,63.91237041956912,87.44451136593865,152.25986699080715,14.461304343531758,4,Level 2,Commuter,Correct,23.53214095
User_534,Hyundai Kona,100,Station_331,San Francisco,23/1/24 5:00,23/1/24 8:07,21.069157575738828,3.724054728769408,28.509014979393807,37.40768483305845,Night,Monday,37.966771991163235,66.6518632,222.2882898379178,5.922050897982931,7,Level 1,Commuter,Correct,28.68509121
User_535,Chevy Bolt,50,Station_279,New York,23/1/24 6:00,23/1/24 9:02,19.402523927112213,2.052873698794108,5.010837899876794,12.09640443,Afternoon,Wednesday,22.70527169388543,51.00979703867647,111.92290341716226,-9.275049109,6,Level 1,Long-Distance Traveler,Correct,28.30452534
User_536,Hyundai Kona,62,Station_226,Chicago,23/1/24 7:00,23/1/24 9:13,42.69140537961698,1.744373778,27.831499239229885,36.42301293938108,Morning,Friday,42.441079777942534,57.45873572271278,63.456248858128504,8.413402193357907,6,DC Fast Charger,Casual Driver,Correct,15.01765594
User_537,Chevy Bolt,85,Station_57,Los Angeles,23/1/24 8:00,23/1/24 9:44,44.87005617634201,1.587339770691813,41.419459031249644,34.23881023394986,Evening,Monday,39.49555294,81.20907646730309,63.19030760009094,7.066994360010764,3,Level 1,Commuter,Correct,41.71352353
User_538,Chevy Bolt,62,Station_180,New York,23/1/24 9:00,23/1/24 11:37,46.21171801338653,3.413165992217541,48.97288766046728,28.834861290028357,Morning,Wednesday,28.232040603335975,72.28374893287089,36.73723678897388,15.69308559250257,4,Level 2,Casual Driver,Correct,44.05170833
User_539,Nissan Leaf,85,Station_232,Houston,23/1/24 10:00,23/1/24 13:48,42.69140537961698,4.141746358801111,34.692069171764906,32.20611679850356,Morning,Thursday,49.716870276033006,75.84852337134393,152.25986699080715,-8.771230053,2,Level 2,Casual Driver,Correct,26.1316531
User_540,BMW i3,62,Station_382,Los Angeles,23/1/24 11:00,23/1/24 14:03,57.03840397041998,2.1878805730584854,43.967390638822295,8.958090113,Evening,Tuesday,65.23313127161703,89.08926956209135,181.04511627258617,8.223442942415684,5,DC Fast Charger,Casual Driver,Correct,23.85613829
User_541,Tesla Model 3,62,Station_343,San Francisco,23/1/24 12:00,23/1/24 13:25,32.93955896020962,3.2638396197317596,38.70625781494024,29.962687056178257,Morning,Sunday,57.60771498741192,73.13541480508145,29.20698665500389,-3.485828979,2,DC Fast Charger,Casual Driver,Correct,15.52769982
User_542,Nissan Leaf,75,Station_477,Los Angeles,23/1/24 13:00,23/1/24 13:51,63.023554629150055,1.328228592217343,8.559006857,17.57057592595676,Night,Monday,42.42816272,74.74473036868736,190.2375003773271,-2.81544013,9.076121183934156,Level 2,Long-Distance Traveler,Correct,32.31656765
